Débit	PM	CO	CH4	
0,16	-0,050	-0,0027	-0,0028	
0,32	-0,054	-0,0027	-0,0028	
0,50	-0,052	-0,0027	-0,0028	
0,66	-0,052	-0,0027	-0,0028	
0,80	-0,052	-0,0027	-0,0028	
0,88	-0,054	-0,0027	-0,0028	
0,93	-0,037	-0,0027	-0,0028	
0,94	-0,050	-0,0027	-0,0028	
0,94	-0,041	-0,0027	-0,0028	
0,94	-0,037	-0,0027	-0,0028	
0,95	-0,041	-0,0027	-0,0028	
0,97	-0,045	-0,0027	-0,0028	
0,99	-0,050	-0,0027	-0,0028	
1,00	-0,045	-0,0027	-0,0028	
1,01	-0,045	-0,0027	-0,0028	
1,00	-0,054	-0,0027	-0,0028	
0,99	-0,050	-0,0027	-0,0028	
0,97	-0,050	-0,0027	-0,0028	
0,95	-0,054	-0,0027	-0,0028	
0,94	-0,058	-0,0027	-0,0028	
0,92	-0,050	-0,0027	-0,0028	
0,91	-0,062	-0,0027	-0,0028	
0,91	-0,058	-0,0027	-0,0028	
0,91	-0,054	-0,0027	-0,0028	
0,91	-0,062	-0,0027	-0,0028	
0,91	-0,058	-0,0027	-0,0028	
0,91	-0,060	-0,0027	-0,0028	
0,90	-0,062	-0,0027	-0,0028	
0,89	-0,062	-0,0027	-0,0028	
0,87	-0,060	-0,0027	-0,0028	
0,85	-0,069	-0,0027	-0,0028	
0,83	-0,066	-0,0027	-0,0028	
0,82	-0,069	-0,0027	-0,0028	
0,81	-0,066	-0,0027	-0,0028	
0,81	-0,066	-0,0027	-0,0028	
0,82	-0,066	-0,0027	-0,0028	
0,83	-0,069	-0,0027	-0,0028	
0,84	-0,066	-0,0027	-0,0028	
0,86	-0,075	-0,0027	-0,0028	
0,87	-0,077	-0,0027	-0,0028	
0,89	-0,075	-0,0027	-0,0028	
0,90	-0,073	-0,0027	-0,0028	
0,92	-0,073	-0,0027	-0,0028	
0,93	-0,075	-0,0027	-0,0028	
0,95	-0,073	-0,0027	-0,0028	
0,96	-0,071	-0,0027	-0,0028	
0,97	-0,071	-0,0027	-0,0028	
0,98	-0,066	-0,0027	-0,0028	
0,99	-0,062	-0,0027	-0,0028	
1,00	-0,062	-0,0027	-0,0028	
1,02	-0,058	-0,0027	-0,0028	
1,03	-0,062	-0,0027	-0,0028	
1,05	-0,054	-0,0027	-0,0028	
1,07	-0,058	-0,0027	-0,0028	
1,08	-0,066	-0,0027	-0,0028	
1,08	-0,054	-0,0027	-0,0028	
1,09	-0,050	-0,0027	-0,0028	
1,09	-0,058	-0,0027	-0,0028	
1,09	-0,062	-0,0027	-0,0029	
1,09	-0,064	-0,0027	-0,0029	
1,09	-0,058	-0,0027	-0,0029	
1,09	-0,062	-0,0027	-0,0029	
1,10	-0,056	-0,0027	-0,0029	
1,11	-0,064	-0,0027	-0,0029	
1,12	-0,062	-0,0027	-0,0029	
1,12	-0,064	-0,0027	-0,0029	
1,13	-0,066	-0,0027	-0,0029	
1,14	-0,066	-0,0027	-0,0029	
1,14	-0,071	-0,0027	-0,0029	
1,14	-0,062	-0,0027	-0,0029	
1,13	-0,066	-0,0027	-0,0029	
1,12	-0,071	-0,0027	-0,0029	
1,10	-0,075	-0,0027	-0,0029	
1,09	-0,071	-0,0028	-0,0029	
1,07	-0,075	-0,0028	-0,0029	
1,06	-0,071	-0,0028	-0,0029	
1,04	-0,071	-0,0028	-0,0029	
1,03	-0,075	-0,0028	-0,0029	
1,02	-0,075	-0,0028	-0,0029	
1,00	-0,079	-0,0028	-0,0029	
0,99	-0,075	-0,0028	-0,0029	
0,98	-0,083	-0,0028	-0,0029	
0,98	-0,083	-0,0028	-0,0029	
0,98	-0,075	-0,0028	-0,0029	
0,99	-0,087	-0,0028	-0,0029	
0,99	-0,075	-0,0028	-0,0029	
1,00	-0,087	-0,0028	-0,0029	
1,01	-0,092	-0,0028	-0,0029	
1,01	-0,083	-0,0028	-0,0029	
1,02	-0,083	-0,0028	-0,0029	
1,02	-0,081	-0,0028	-0,0029	
1,03	-0,083	-0,0028	-0,0029	
1,04	-0,087	-0,0028	-0,0029	
1,06	-0,092	-0,0028	-0,0029	
1,07	-0,083	-0,0028	-0,0029	
1,09	-0,087	-0,0028	-0,0029	
1,10	-0,083	-0,0028	-0,0029	
1,11	-0,085	-0,0028	-0,0029	
1,13	-0,092	-0,0028	-0,0029	
1,13	-0,087	-0,0028	-0,0029	
1,14	-0,083	-0,0028	-0,0029	
1,15	-0,092	-0,0028	-0,0029	
1,15	-0,096	-0,0028	-0,0029	
1,16	-0,085	-0,0028	-0,0029	
1,17	-0,083	-0,0028	-0,0029	
1,18	-0,083	-0,0028	-0,0029	
1,19	-0,083	-0,0028	-0,0029	
1,20	-0,092	-0,0028	-0,0029	
1,21	-0,104	-0,0028	-0,0029	
1,22	-0,090	-0,0028	-0,0029	
1,23	-0,100	-0,0028	-0,0029	
1,23	-0,104	-0,0028	-0,0029	
1,23	-0,104	-0,0028	-0,0029	
1,23	-0,092	-0,0028	-0,0029	
1,24	-0,092	-0,0028	-0,0029	
1,24	-0,100	-0,0028	-0,0029	
1,25	-0,100	-0,0028	-0,0028	
1,27	-0,104	-0,0028	-0,0028	
1,28	-0,096	-0,0028	-0,0028	
1,29	-0,090	-0,0028	-0,0028	
1,29	-0,100	-0,0028	-0,0028	
1,30	-0,090	-0,0028	-0,0028	
1,31	-0,087	-0,0028	-0,0028	
1,31	-0,077	-0,0028	-0,0028	
1,31	-0,085	-0,0028	-0,0028	
1,32	-0,087	-0,0028	-0,0028	
1,32	-0,083	-0,0028	-0,0028	
1,32	-0,079	-0,0028	-0,0028	
1,32	-0,083	-0,0028	-0,0028	
1,31	-0,079	-0,0028	-0,0028	
1,31	-0,079	-0,0028	-0,0028	
1,31	-0,087	-0,0028	-0,0028	
1,31	-0,087	-0,0028	-0,0028	
1,32	-0,083	-0,0028	-0,0028	
1,34	-0,075	-0,0028	-0,0028	
1,35	-0,081	-0,0028	-0,0028	
1,37	-0,079	-0,0028	-0,0028	
1,38	-0,083	-0,0028	-0,0028	
1,38	-0,083	-0,0028	-0,0028	
1,38	-0,075	-0,0028	-0,0028	
1,38	-0,079	-0,0028	-0,0028	
1,38	-0,064	-0,0028	-0,0028	
1,37	-0,075	-0,0028	-0,0028	
1,36	-0,077	-0,0028	-0,0028	
1,35	-0,075	-0,0028	-0,0028	
1,33	-0,071	-0,0028	-0,0028	
1,32	-0,071	-0,0028	-0,0028	
1,30	-0,064	-0,0028	-0,0028	
1,29	-0,071	-0,0028	-0,0028	
1,28	-0,066	-0,0028	-0,0028	
1,28	-0,064	-0,0028	-0,0028	
1,28	-0,079	-0,0028	-0,0028	
1,28	-0,075	-0,0028	-0,0028	
1,27	-0,075	-0,0028	-0,0028	
1,27	-0,083	-0,0028	-0,0028	
1,26	-0,079	-0,0028	-0,0028	
1,24	-0,087	-0,0028	-0,0028	
1,23	-0,083	-0,0028	-0,0028	
1,22	-0,083	-0,0028	-0,0028	
1,21	-0,079	-0,0028	-0,0028	
1,20	-0,079	-0,0028	-0,0028	
1,20	-0,079	-0,0028	-0,0028	
1,20	-0,083	-0,0028	-0,0028	
1,20	-0,079	-0,0028	-0,0028	
1,19	-0,083	-0,0028	-0,0028	
1,19	-0,081	-0,0028	-0,0028	
1,18	-0,083	-0,0028	-0,0028	
1,17	-0,092	-0,0028	-0,0028	
1,16	-0,092	-0,0028	-0,0028	
1,15	-0,092	-0,0028	-0,0028	
1,14	-0,092	-0,0028	-0,0028	
1,14	-0,096	-0,0028	-0,0028	
1,14	-0,096	-0,0028	-0,0028	
1,14	-0,094	-0,0028	-0,0028	
1,15	-0,108	-0,0028	-0,0028	
1,16	-0,096	-0,0028	-0,0028	
1,17	-0,100	-0,0028	-0,0028	
1,18	-0,104	-0,0028	-0,0028	
1,20	-0,104	-0,0028	-0,0028	
1,21	-0,102	-0,0028	-0,0028	
1,22	-0,104	-0,0028	-0,0028	
1,23	-0,108	-0,0028	-0,0028	
1,23	-0,100	-0,0028	-0,0028	
1,23	-0,104	-0,0028	-0,0028	
1,23	-0,108	-0,0028	-0,0028	
1,23	-0,104	-0,0028	-0,0028	
1,23	-0,102	-0,0028	-0,0028	
1,23	-0,104	-0,0028	-0,0028	
1,23	-0,096	-0,0028	-0,0028	
1,23	-0,096	-0,0028	-0,0028	
1,24	-0,108	-0,0028	-0,0028	
1,25	-0,104	-0,0028	-0,0028	
1,26	-0,111	-0,0028	-0,0028	
1,28	-0,104	-0,0028	-0,0028	
1,30	-0,104	-0,0028	-0,0028	
1,31	-0,108	-0,0028	-0,0028	
1,33	-0,108	-0,0028	-0,0028	
1,34	-0,096	-0,0028	-0,0028	
1,35	-0,100	-0,0028	-0,0028	
1,36	-0,096	-0,0028	-0,0028	
1,38	-0,096	-0,0028	-0,0028	
1,39	-0,096	-0,0028	-0,0028	
1,40	-0,096	-0,0028	-0,0028	
1,41	-0,100	-0,0028	-0,0028	
1,42	-0,096	-0,0028	-0,0028	
1,42	-0,108	-0,0028	-0,0028	
1,42	-0,104	-0,0028	-0,0028	
1,42	-0,096	-0,0028	-0,0028	
1,42	-0,096	-0,0028	-0,0028	
1,42	-0,094	-0,0028	-0,0028	
1,42	-0,096	-0,0028	-0,0028	
1,43	-0,096	-0,0028	-0,0028	
1,43	-0,104	-0,0028	-0,0028	
1,43	-0,098	-0,0028	-0,0028	
1,43	-0,083	-0,0028	-0,0028	
1,43	-0,096	-0,0028	-0,0028	
1,43	-0,087	-0,0028	-0,0028	
1,43	-0,094	-0,0028	-0,0028	
1,43	-0,092	-0,0028	-0,0028	
1,43	-0,083	-0,0028	-0,0028	
1,42	-0,087	-0,0028	-0,0028	
1,41	-0,087	-0,0028	-0,0028	
1,41	-0,092	-0,0028	-0,0028	
1,40	-0,096	-0,0028	-0,0028	
1,39	-0,090	-0,0028	-0,0028	
1,38	-0,094	-0,0028	-0,0028	
1,37	-0,087	-0,0028	-0,0028	
1,36	-0,092	-0,0028	-0,0028	
1,35	-0,092	-0,0028	-0,0028	
1,35	-0,092	-0,0028	-0,0028	
1,34	-0,094	-0,0028	-0,0028	
1,34	-0,092	-0,0028	-0,0028	
1,34	-0,087	-0,0028	-0,0028	
1,35	-0,087	-0,0028	-0,0028	
1,35	-0,092	-0,0028	-0,0029	
1,36	-0,096	-0,0028	-0,0029	
1,36	-0,092	-0,0028	-0,0029	
1,37	-0,085	-0,0028	-0,0029	
1,37	-0,087	-0,0028	-0,0029	
1,36	-0,087	-0,0028	-0,0029	
1,35	-0,090	-0,0028	-0,0029	
1,34	-0,079	-0,0028	-0,0029	
1,33	-0,077	-0,0028	-0,0029	
1,32	-0,087	-0,0028	-0,0029	
1,32	-0,087	-0,0028	-0,0029	
1,32	-0,079	-0,0028	-0,0029	
1,33	-0,079	-0,0028	-0,0029	
1,33	-0,073	-0,0028	-0,0029	
1,34	-0,083	-0,0028	-0,0029	
1,34	-0,079	-0,0028	-0,0029	
1,34	-0,071	-0,0028	-0,0029	
1,34	-0,064	-0,0028	-0,0029	
1,34	-0,075	-0,0028	-0,0029	
1,34	-0,075	-0,0028	-0,0029	
1,33	-0,066	-0,0028	-0,0029	
1,33	-0,066	-0,0028	-0,0029	
1,33	-0,064	-0,0028	-0,0029	
1,33	-0,071	-0,0028	-0,0029	
1,33	-0,066	-0,0028	-0,0029	
1,34	-0,062	-0,0028	-0,0029	
1,34	-0,071	-0,0028	-0,0029	
1,33	-0,071	-0,0028	-0,0029	
1,33	-0,066	-0,0028	-0,0029	
1,31	-0,075	-0,0028	-0,0029	
1,30	-0,075	-0,0028	-0,0029	
1,28	-0,066	-0,0028	-0,0029	
1,26	-0,071	-0,0028	-0,0029	
1,24	-0,071	-0,0028	-0,0029	
1,23	-0,071	-0,0028	-0,0029	
1,22	-0,077	-0,0028	-0,0029	
1,21	-0,075	-0,0028	-0,0029	
1,20	-0,069	-0,0028	-0,0029	
1,19	-0,073	-0,0028	-0,0029	
1,18	-0,073	-0,0028	-0,0029	
1,17	-0,060	-0,0028	-0,0029	
1,15	-0,069	-0,0028	-0,0029	
1,14	-0,071	-0,0028	-0,0028	
1,13	-0,069	-0,0028	-0,0028	
1,12	-0,069	-0,0028	-0,0028	
1,11	-0,075	-0,0028	-0,0028	
1,10	-0,071	-0,0028	-0,0028	
1,09	-0,062	-0,0028	-0,0028	
1,08	-0,066	-0,0028	-0,0028	
1,07	-0,062	-0,0028	-0,0028	
1,07	-0,071	-0,0028	-0,0028	
1,08	-0,062	-0,0028	-0,0028	
1,09	-0,054	-0,0028	-0,0028	
1,10	-0,075	-0,0028	-0,0028	
1,11	-0,066	-0,0028	-0,0028	
1,12	-0,066	-0,0028	-0,0028	
1,13	-0,069	-0,0028	-0,0028	
1,13	-0,069	-0,0028	-0,0028	
1,13	-0,075	-0,0028	-0,0028	
1,13	-0,075	-0,0028	-0,0028	
1,13	-0,060	-0,0028	-0,0028	
1,12	-0,062	-0,0028	-0,0028	
1,12	-0,060	-0,0028	-0,0028	
1,13	-0,071	-0,0028	-0,0028	
1,13	-0,066	-0,0028	-0,0028	
1,13	-0,073	-0,0028	-0,0028	
1,14	-0,073	-0,0028	-0,0028	
1,13	-0,073	-0,0028	-0,0028	
1,12	-0,079	-0,0028	-0,0028	
1,11	-0,075	-0,0028	-0,0028	
1,10	-0,071	-0,0028	-0,0028	
1,08	-0,083	-0,0028	-0,0028	
1,07	-0,077	-0,0028	-0,0027	
1,06	-0,075	-0,0028	-0,0027	
1,05	-0,066	-0,0028	-0,0027	
1,05	-0,066	-0,0028	-0,0027	
1,05	-0,071	-0,0028	-0,0027	
1,06	-0,066	-0,0028	-0,0027	
1,06	-0,075	-0,0028	-0,0027	
1,07	-0,071	-0,0028	-0,0027	
1,08	-0,062	-0,0028	-0,0027	
1,09	-0,071	-0,0028	-0,0027	
1,10	-0,066	-0,0028	-0,0027	
1,10	-0,071	-0,0028	-0,0027	
1,10	-0,058	-0,0028	-0,0027	
1,10	-0,062	-0,0028	-0,0027	
1,10	-0,062	-0,0028	-0,0028	
1,11	-0,071	-0,0028	-0,0028	
1,11	-0,066	-0,0028	-0,0028	
1,12	-0,066	-0,0028	-0,0028	
1,12	-0,062	-0,0028	-0,0028	
1,13	-0,071	-0,0028	-0,0028	
1,14	-0,062	-0,0028	-0,0028	
1,14	-0,062	-0,0028	-0,0028	
1,15	-0,062	-0,0028	-0,0028	
1,17	-0,062	-0,0028	-0,0028	
1,18	-0,064	-0,0028	-0,0028	
1,18	-0,071	-0,0028	-0,0028	
1,18	-0,008	-0,0028	-0,0028	
1,17	0,047	-0,0028	-0,0028	
1,16	0,041	-0,0028	-0,0028	
1,14	0,016	-0,0028	-0,0028	
1,11	-0,005	-0,0028	-0,0028	
1,10	0,009	-0,0028	-0,0028	
1,08	0,026	-0,0028	-0,0028	
1,07	0,020	-0,0028	-0,0028	
1,06	0,020	-0,0028	-0,0028	
1,06	0,014	-0,0028	-0,0028	
1,06	0,016	-0,0028	-0,0028	
1,06	0,018	-0,0028	-0,0028	
1,07	0,026	-0,0028	-0,0028	
1,07	0,014	-0,0028	-0,0028	
1,07	0,016	-0,0028	-0,0028	
1,06	0,016	-0,0028	-0,0028	
1,04	0,016	-0,0028	-0,0028	
1,02	0,013	-0,0028	-0,0028	
1,02	0,018	-0,0028	-0,0028	
1,03	0,020	-0,0028	-0,0028	
1,07	0,020	-0,0028	-0,0028	
1,10	0,016	-0,0028	-0,0028	
1,10	0,016	-0,0028	-0,0028	
1,04	0,018	-0,0028	-0,0028	
0,91	0,014	-0,0028	-0,0028	
0,72	0,016	-0,0028	-0,0028	
0,51	0,020	-0,0028	-0,0028	
0,32	0,016	-0,0028	-0,0028	
0,17	0,013	-0,0028	-0,0028	
0,08	0,016	-0,0028	-0,0028	
0,04	0,016	-0,0028	-0,0028	
0,02	0,016	-0,0028	-0,0028	
0,02	0,016	-0,0028	-0,0028	
0,02	0,020	-0,0028	-0,0028	
0,01	0,026	-0,0028	-0,0028	
0,00	0,016	-0,0028	-0,0028	
0,00	0,016	-0,0028	-0,0028	
0,00	0,018	-0,0028	-0,0028	
0,00	0,028	-0,0028	-0,0028	
0,00	0,018	-0,0028	-0,0028	
0,00	0,026	-0,0028	-0,0028	
0,00	0,020	-0,0028	-0,0028	
-0,01	0,020	-0,0028	-0,0028	
0,00	0,020	-0,0028	-0,0028	
0,00	0,016	-0,0028	-0,0028	
0,00	0,013	-0,0028	-0,0028	
0,00	0,016	-0,0028	-0,0028	
0,00	0,018	-0,0028	-0,0028	
0,00	0,013	-0,0028	-0,0028	
0,00	0,020	-0,0028	-0,0028	
0,00	0,026	-0,0028	-0,0028	
0,00	0,026	-0,0028	-0,0028	
0,00	0,020	-0,0028	-0,0028	
0,00	0,020	-0,0028	-0,0028	
0,00	0,022	-0,0028	-0,0028	
0,00	0,013	-0,0028	-0,0028	
0,00	0,013	-0,0028	-0,0028	
0,00	0,016	-0,0028	-0,0028	
0,00	0,016	-0,0028	-0,0028	
0,00	0,026	-0,0028	-0,0028	
0,00	0,022	-0,0028	-0,0028	
0,00	0,018	-0,0028	-0,0028	
0,00	0,026	-0,0028	-0,0028	
0,00	0,014	-0,0028	-0,0028	
0,00	0,026	-0,0028	-0,0028	
0,00	0,022	-0,0028	-0,0028	
0,00	0,028	-0,0028	-0,0028	
0,00	0,034	-0,0028	-0,0028	
-0,01	0,043	-0,0028	-0,0028	
-0,01	0,041	-0,0028	-0,0028	
-0,01	0,049	-0,0028	-0,0028	
-0,01	0,047	-0,0028	-0,0028	
-0,01	0,056	-0,0028	-0,0028	
0,00	0,055	-0,0028	-0,0028	
0,00	0,058	-0,0028	-0,0028	
0,00	0,058	-0,0028	-0,0028	
0,00	0,058	-0,0028	-0,0028	
0,00	0,060	-0,0028	-0,0028	
0,00	0,047	-0,0028	-0,0028	
-0,01	0,055	-0,0028	-0,0028	
-0,01	0,055	-0,0028	-0,0028	
-0,01	0,055	-0,0028	-0,0028	
-0,01	0,049	-0,0028	-0,0028	
-0,01	0,053	-0,0028	-0,0028	
-0,01	0,053	-0,0028	-0,0028	
-0,01	0,051	-0,0028	-0,0028	
-0,01	0,047	-0,0028	-0,0028	
0,00	0,055	-0,0027	-0,0028	
0,00	0,055	-0,0027	-0,0028	
-0,01	0,056	-0,0027	-0,0028	
-0,03	0,056	-0,0027	-0,0028	
-0,07	0,058	-0,0027	-0,0028	
-0,14	0,049	-0,0027	-0,0028	
-0,22	0,055	-0,0027	-0,0028	
-0,30	0,062	-0,0027	-0,0028	
-0,38	0,064	-0,0027	-0,0028	
-0,45	0,070	-0,0027	-0,0028	
-0,49	0,062	-0,0027	-0,0028	
-0,53	0,070	-0,0027	-0,0028	
-0,55	0,070	-0,0027	-0,0028	
-0,56	0,083	-0,0027	-0,0028	
-0,57	0,070	-0,0027	-0,0028	
-0,57	0,079	-0,0027	-0,0028	
-0,56	0,072	-0,0027	-0,0028	
-0,55	0,076	-0,0027	-0,0028	
-0,54	0,076	-0,0027	-0,0028	
-0,52	0,079	-0,0027	-0,0028	
-0,50	0,081	-0,0027	-0,0028	
-0,49	0,081	-0,0027	-0,0028	
-0,47	0,085	-0,0027	-0,0028	
-0,47	0,085	-0,0027	-0,0028	
-0,46	0,089	-0,0027	-0,0028	
-0,46	0,083	-0,0027	-0,0028	
-0,47	0,089	-0,0027	-0,0028	
-0,48	0,097	-0,0027	-0,0028	
-0,49	0,093	-0,0027	-0,0028	
-0,51	0,083	-0,0027	-0,0028	
-0,52	0,087	-0,0027	-0,0028	
-0,54	0,098	-0,0027	-0,0028	
-0,57	0,098	-0,0027	-0,0028	
-0,59	0,087	-0,0027	-0,0028	
-0,62	0,093	-0,0027	-0,0028	
-0,64	0,095	-0,0027	-0,0028	
-0,66	0,093	-0,0027	-0,0028	
-0,68	0,083	-0,0026	-0,0028	
-0,69	0,087	-0,0026	-0,0028	
-0,70	0,087	-0,0026	-0,0028	
-0,70	0,089	-0,0026	-0,0028	
-0,71	0,083	-0,0026	-0,0028	
-0,71	0,079	-0,0026	-0,0028	
-0,72	0,087	-0,0026	-0,0028	
-0,73	0,087	-0,0026	-0,0028	
-0,75	0,093	-0,0026	-0,0028	
-0,77	0,093	-0,0026	-0,0028	
-0,79	0,097	-0,0026	-0,0028	
-0,82	0,089	-0,0026	-0,0028	
-0,84	0,095	-0,0026	-0,0028	
-0,86	0,095	-0,0026	-0,0028	
-0,88	0,089	-0,0026	-0,0028	
-0,89	0,093	-0,0026	-0,0028	
-0,90	0,095	-0,0026	-0,0028	
-0,91	0,098	-0,0026	-0,0028	
-0,92	0,093	-0,0026	-0,0028	
-0,92	0,095	-0,0026	-0,0028	
-0,93	0,097	-0,0026	-0,0028	
-0,92	0,102	-0,0026	-0,0028	
-0,92	0,097	-0,0026	-0,0028	
-0,90	0,098	-0,0026	-0,0027	
-0,89	0,097	-0,0026	-0,0027	
-0,88	0,102	-0,0026	-0,0027	
-0,87	0,097	-0,0026	-0,0027	
-0,87	0,093	-0,0026	-0,0027	
-0,87	0,093	-0,0026	-0,0027	
-0,88	0,097	-0,0026	-0,0027	
-0,88	0,093	-0,0026	-0,0027	
-0,89	0,095	-0,0026	-0,0027	
-0,90	0,095	-0,0026	-0,0027	
-0,91	0,097	-0,0026	-0,0027	
-0,92	0,097	-0,0026	-0,0027	
-0,92	0,098	-0,0026	-0,0027	
-0,93	0,095	-0,0026	-0,0027	
-0,93	0,083	-0,0026	-0,0027	
-0,93	0,097	-0,0026	-0,0027	
-0,92	0,087	-0,0026	-0,0027	
-0,92	0,095	-0,0026	-0,0027	
-0,92	0,093	-0,0026	-0,0027	
-0,92	0,081	-0,0026	-0,0027	
-0,92	0,093	-0,0026	-0,0027	
-0,93	0,093	-0,0026	-0,0027	
-0,93	0,089	-0,0026	-0,0027	
-0,94	0,085	-0,0026	-0,0027	
-0,94	0,089	-0,0026	-0,0027	
-0,94	0,089	-0,0026	-0,0027	
-0,94	0,087	-0,0026	-0,0027	
-0,94	0,098	-0,0026	-0,0026	
-0,93	0,104	-0,0026	-0,0026	
-0,93	0,097	-0,0026	-0,0027	
-0,92	0,097	-0,0026	-0,0027	
-0,92	0,104	-0,0026	-0,0027	
-0,93	0,106	-0,0026	-0,0027	
-0,93	0,104	-0,0026	-0,0027	
-0,93	0,104	-0,0026	-0,0027	
-0,94	0,102	-0,0026	-0,0027	
-0,93	0,106	-0,0026	-0,0027	
-0,93	0,108	-0,0026	-0,0027	
-0,92	0,108	-0,0026	-0,0027	
-0,91	0,106	-0,0026	-0,0027	
-0,90	0,108	-0,0026	-0,0027	
-0,90	0,108	-0,0026	-0,0027	
-0,89	0,100	-0,0026	-0,0027	
-0,88	0,108	-0,0026	-0,0027	
-0,88	0,106	-0,0026	-0,0027	
-0,88	0,116	-0,0026	-0,0027	
-0,87	0,104	-0,0026	-0,0027	
-0,87	0,108	-0,0026	-0,0027	
-0,87	0,108	-0,0026	-0,0027	
-0,87	0,114	-0,0026	-0,0027	
-0,88	0,114	-0,0026	-0,0027	
-0,90	0,108	-0,0026	-0,0027	
-0,91	0,108	-0,0026	-0,0027	
-0,93	0,102	-0,0026	-0,0027	
-0,95	0,110	-0,0026	-0,0028	
-0,97	0,104	-0,0026	-0,0028	
-0,99	0,104	-0,0026	-0,0028	
-1,01	0,100	-0,0026	-0,0028	
-1,02	0,100	-0,0026	-0,0028	
-1,03	0,104	-0,0026	-0,0028	
-1,04	0,097	-0,0026	-0,0028	
-1,05	0,102	-0,0026	-0,0028	
-1,05	0,106	-0,0026	-0,0028	
-1,06	0,102	-0,0026	-0,0028	
-1,06	0,102	-0,0026	-0,0028	
-1,06	0,102	-0,0026	-0,0028	
-1,07	0,097	-0,0026	-0,0028	
-1,07	0,102	-0,0026	-0,0028	
-1,08	0,100	-0,0026	-0,0028	
-1,08	0,097	-0,0026	-0,0028	
-1,09	0,098	-0,0026	-0,0028	
-1,10	0,095	-0,0026	-0,0028	
-1,11	0,097	-0,0026	-0,0028	
-1,12	0,102	-0,0026	-0,0028	
-1,12	0,089	-0,0026	-0,0028	
-1,11	0,093	-0,0026	-0,0028	
-1,10	0,098	-0,0026	-0,0028	
-1,09	0,089	-0,0026	-0,0028	
-1,08	0,097	-0,0026	-0,0028	
-1,07	0,087	-0,0026	-0,0028	
-1,06	0,093	-0,0026	-0,0028	
-1,05	0,095	-0,0026	-0,0028	
-1,04	0,089	-0,0026	-0,0028	
-1,04	0,087	-0,0026	-0,0028	
-1,03	0,095	-0,0026	-0,0028	
-1,03	0,095	-0,0026	-0,0028	
-1,03	0,095	-0,0026	-0,0028	
-1,03	0,095	-0,0026	-0,0028	
-1,02	0,097	-0,0026	-0,0028	
-1,01	0,093	-0,0026	-0,0028	
-1,00	0,087	-0,0026	-0,0028	
-0,99	0,089	-0,0026	-0,0028	
-0,98	0,093	-0,0026	-0,0028	
-0,97	0,085	-0,0026	-0,0028	
-0,96	0,093	-0,0026	-0,0028	
-0,96	0,093	-0,0026	-0,0028	
-0,95	0,083	-0,0026	-0,0028	
-0,95	0,087	-0,0026	-0,0028	
-0,94	0,085	-0,0026	-0,0028	
-0,94	0,087	-0,0026	-0,0028	
-0,93	0,093	-0,0026	-0,0028	
-0,92	0,087	-0,0026	-0,0028	
-0,91	0,087	-0,0026	-0,0028	
-0,90	0,097	-0,0026	-0,0028	
-0,90	0,089	-0,0026	-0,0028	
-0,89	0,087	-0,0026	-0,0028	
-0,89	0,095	-0,0026	-0,0028	
-0,89	0,083	-0,0026	-0,0028	
-0,89	0,093	-0,0026	-0,0028	
-0,89	0,087	-0,0026	-0,0028	
-0,90	0,089	-0,0026	-0,0028	
-0,90	0,095	-0,0026	-0,0028	
-0,91	0,083	-0,0026	-0,0028	
-0,91	0,087	-0,0026	-0,0028	
-0,92	0,081	-0,0026	-0,0028	
-0,92	0,083	-0,0026	-0,0028	
-0,91	0,095	-0,0026	-0,0028	
-0,90	0,089	-0,0026	-0,0028	
-0,89	0,087	-0,0026	-0,0028	
-0,87	0,087	-0,0026	-0,0028	
-0,86	0,083	-0,0026	-0,0028	
-0,85	0,083	-0,0026	-0,0028	
-0,85	0,087	-0,0026	-0,0028	
-0,86	0,076	-0,0026	-0,0028	
-0,87	0,079	-0,0026	-0,0028	
-0,88	0,079	-0,0026	-0,0028	
-0,89	0,093	-0,0026	-0,0028	
-0,90	0,087	-0,0026	-0,0027	
-0,90	0,095	-0,0026	-0,0027	
-0,90	0,093	-0,0026	-0,0027	
-0,89	0,095	-0,0026	-0,0027	
-0,89	0,087	-0,0026	-0,0027	
-0,87	0,089	-0,0026	-0,0027	
-0,87	0,093	-0,0026	-0,0028	
-0,86	0,093	-0,0026	-0,0028	
-0,85	0,087	-0,0026	-0,0028	
-0,85	0,087	-0,0026	-0,0028	
-0,85	0,095	-0,0026	-0,0028	
-0,86	0,085	-0,0026	-0,0028	
-0,86	0,085	-0,0026	-0,0028	
-0,86	0,077	-0,0026	-0,0028	
-0,86	0,087	-0,0026	-0,0028	
-0,85	0,079	-0,0026	-0,0028	
-0,85	0,087	-0,0026	-0,0028	
-0,84	0,083	-0,0026	-0,0028	
-0,84	0,083	-0,0026	-0,0028	
-0,84	0,081	-0,0026	-0,0028	
-0,83	0,083	-0,0026	-0,0028	
-0,83	0,076	-0,0026	-0,0028	
-0,83	0,076	-0,0026	-0,0028	
-0,83	0,062	-0,0026	-0,0028	
-0,84	0,070	-0,0026	-0,0028	
-0,84	0,079	-0,0026	-0,0028	
-0,85	0,077	-0,0026	-0,0028	
-0,86	0,062	-0,0026	-0,0028	
-0,87	0,072	-0,0026	-0,0028	
-0,88	0,083	-0,0026	-0,0028	
-0,89	0,064	-0,0026	-0,0028	
-0,89	0,068	-0,0026	-0,0028	
-0,88	0,062	-0,0026	-0,0028	
